game_name,game_year,genre,GenerationCatergory
Hot Shots Golf: World Invitational,2012,Sports,Gen-Z
Sing Party,2012,Misc,Gen-Z
Moshi Monsters: Moshlings Theme Park,2012,Misc,Gen-Z
Mass Effect 3,2012,Role-Playing,Gen-Z
Kobitodzukan: Kobito Kansatsu Set,2012,Misc,Gen-Z
Pro Evolution Soccer 2013,2012,Sports,Gen-Z
Rhythm Thief & the Emperor's Treasure,2012,Misc,Gen-Z
Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,2012,Action,Gen-Z
Ninja Gaiden Sigma,2012,Action,Gen-Z
Atelier Ayesha: The Alchemist of Dusk,2012,Role-Playing,Gen-Z
Angry Birds Trilogy,2012,Action,Gen-Z
Lumines: Electronic Symphony,2012,Misc,Gen-Z
The Testament of Sherlock Holmes,2012,Adventure,Gen-Z
Game of Thrones,2012,Role-Playing,Gen-Z
Tokyo Jungle,2012,Action,Gen-Z
Journey,2012,Adventure,Gen-Z
Game of Thrones,2012,Role-Playing,Gen-Z
Family Guy: Back to the Multiverse,2012,Action,Gen-Z
Birds of Steel,2012,Simulation,Gen-Z
Ninja Gaiden 3,2012,Action,Gen-Z
Madden NFL 13,2012,Sports,Gen-Z
Street Fighter X Tekken,2012,Fighting,Gen-Z
Grand Slam Tennis 2,2012,Sports,Gen-Z
DiRT Showdown,2012,Racing,Gen-Z
Asura's Wrath,2012,Action,Gen-Z
Risen 2: Dark Waters,2012,Role-Playing,Gen-Z
LEGO Harry Potter: Years 5-7,2012,Action,Gen-Z
Silent Hill: Book of Memories,2012,Action,Gen-Z
Epic Mickey 2: The Power of Two,2012,Action,Gen-Z
Hatsune Miku: Project Diva f,2012,Misc,Gen-Z
AKB1/149: Love Election,2012,Adventure,Gen-Z
Ratchet & Clank: Full Frontal Assault,2012,Adventure,Gen-Z
Dungeon Hunter Alliance,2012,Action,Gen-Z
Spirit Camera: The Cursed Memoir,2012,Adventure,Gen-Z
Armored Core V,2012,Simulation,Gen-Z
Digimon World Re:Digitize,2012,Action,Gen-Z
Magician's Quest: Town of Magic,2012,Simulation,Gen-Z
Heroes of Ruin,2012,Role-Playing,Gen-Z
WipeOut 3 The Game,2012,Action,Gen-Z
Just Dance: Greatest Hits,2012,Misc,Gen-Z
The Amazing Spider-Man (Console Version),2012,Action,Gen-Z
Little Battlers eXperience: Baku Boost,2012,Action,Gen-Z
Anarchy Reigns,2012,Action,Gen-Z
Jikkyou Powerful Pro Yakyuu 2012,2012,Action,Gen-Z
Shining Blade,2012,Role-Playing,Gen-Z
Tekken 3D: Prime Edition,2012,Fighting,Gen-Z
MLB 12: The Show,2012,Sports,Gen-Z
Kurohyou 2: Ryu ga Gotoku Ashura Hen,2012,Action,Gen-Z
Zone of the Enders HD Collection,2012,Simulation,Gen-Z
Code of Princess,2012,Action,Gen-Z
Pro Yaky? Spirits 2012,2012,Sports,Gen-Z
Aikatsu! Cinderella Lesson,2012,Role-Playing,Gen-Z
WipeOut 3 The Game,2012,Action,Gen-Z
DiRT Showdown,2012,Racing,Gen-Z
Ninja Gaiden 3,2012,Action,Gen-Z
Silent Hill HD Collection,2012,Action,Gen-Z
Danganronpa 2: Goodbye Despair,2012,Misc,Gen-Z
New Love Plus,2012,Simulation,Gen-Z
Major League Baseball 2K12,2012,Sports,Gen-Z
Binary Domain,2012,Action,Gen-Z
The Amazing Spider-Man (Console Version),2012,Action,Gen-Z
Zumba Fitness Rush,2012,Sports,Gen-Z
Pro Yaky? Spirits 2012,2012,Sports,Gen-Z
Grand Slam Tennis 2,2012,Sports,Gen-Z
Little Battlers eXperience W,2012,Role-Playing,Gen-Z
Tekken Tag Tournament 2,2012,Fighting,Gen-Z
Syndicate,2012,Shooter,Gen-Z
Hatsune Miku and Future Stars: Project Mirai,2012,Misc,Gen-Z
Ridge Racer Unbounded,2012,Racing,Gen-Z
Pro Evolution Soccer 2013,2012,Sports,Gen-Z
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,2012,Action,Gen-Z
Transformers: Prime,2012,Action,Gen-Z
Time and Eternity,2012,Role-Playing,Gen-Z
Country Dance: All Stars,2012,Action,Gen-Z
Anarchy Reigns,2012,Action,Gen-Z
Hyperdimension Neptunia Victory,2012,Role-Playing,Gen-Z
The Amazing Spider-Man (Console Version),2012,Action,Gen-Z
Major League Baseball 2K12,2012,Sports,Gen-Z
Angry Birds Trilogy,2012,Action,Gen-Z
Just Dance: Disney Party,2012,Misc,Gen-Z
LEGO The Lord of the Rings,2012,Action,Gen-Z
Darksiders II,2012,Action,Gen-Z
Mugen Souls,2012,Role-Playing,Gen-Z
Culdcept,2012,Misc,Gen-Z
Birds of Steel,2012,Simulation,Gen-Z
WWE '13,2012,Action,Gen-Z
Toriko: Gourmet Monsters!,2012,Role-Playing,Gen-Z
Naruto: Powerful Shippuden,2012,Platform,Gen-Z
Jikkyou Powerful Pro Yakyuu 2012,2012,Action,Gen-Z
Syndicate,2012,Shooter,Gen-Z
Rayman Origins,2012,Platform,Gen-Z
Risen 2: Dark Waters,2012,Role-Playing,Gen-Z
Senran Kagura Burst: Guren no Sh?jo-tachi,2012,Action,Gen-Z
Okami,2012,Action,Gen-Z
Farming Simulator 2012,2012,Action,Gen-Z
Your Shape: Fitness Evolved 2013,2012,Action,Gen-Z
Skylanders Giants,2012,Action,Gen-Z
Transformers: Prime,2012,Action,Gen-Z
Reality Fighters,2012,Fighting,Gen-Z
Dynasty Warriors 7: Empires,2012,Action,Gen-Z
NBA 2K13,2012,Sports,Gen-Z
Game Party: Champions,2012,Action,Gen-Z
Nayuta no Kiseki,2012,Action,Gen-Z
Medalot 7,2012,Action,Gen-Z
Suikoden: Tsumugareshi Hyakunen no Toki,2012,Role-Playing,Gen-Z
WipeOut 3 The Game,2012,Action,Gen-Z
James Bond 007: Legends,2012,Shooter,Gen-Z
Tales of the Heroes: Twin Brave,2012,Role-Playing,Gen-Z
Persona 4: Arena,2012,Fighting,Gen-Z
NeverDead,2012,Shooter,Gen-Z
Steel Battalion: Heavy Armor,2012,Misc,Gen-Z
Just Dance: Disney Party,2012,Misc,Gen-Z
Puella Magi Madoka Magica Portable,2012,Role-Playing,Gen-Z
Marvel Avengers: Battle for Earth,2012,Action,Gen-Z
Kidou Senshi Gundam Seed Battle Destiny,2012,Action,Gen-Z
Summon Night 3,2012,Role-Playing,Gen-Z
Crush3D,2012,Platform,Gen-Z
Ridge Racer Unbounded,2012,Racing,Gen-Z
Yakuza,2012,Action,Gen-Z
Final Fantasy III,2012,Role-Playing,Gen-Z
Pocket Soccer League: Calciobit,2012,Sports,Gen-Z
Funky Barn,2012,Simulation,Gen-Z
AKB48+Me,2012,Action,Gen-Z
My Little Sister Can't Be This Cute Portable,2012,Action,Gen-Z
Blades of Time,2012,Action,Gen-Z
Robotics;Notes,2012,Adventure,Gen-Z
Warriors Orochi 3,2012,Action,Gen-Z
Kuroko's Basketball: Miracle Game,2012,Sports,Gen-Z
Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,2012,Action,Gen-Z
Kenka Bancho Bros: Tokyo Battle Royale,2012,Action,Gen-Z
Fatal Frame 2: Wii Edition,2012,Action,Gen-Z
Kidou Senshi Gundam UC,2012,Action,Gen-Z
Samurai Warriors Chronicles 2nd,2012,Action,Gen-Z
Inazuma Eleven GO Strikers 2013,2012,Role-Playing,Gen-Z
All Kamen Rider: Rider Generation 2,2012,Action,Gen-Z
NASCAR The Game: Inside Line,2012,Racing,Gen-Z
Blades of Time,2012,Action,Gen-Z
Aquapazza: Aquaplus Dream Match,2012,Fighting,Gen-Z
Pro Evolution Soccer 2013,2012,Sports,Gen-Z
Tales of Innocence R,2012,Role-Playing,Gen-Z
NeverDead,2012,Shooter,Gen-Z
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,2012,Adventure,Gen-Z
Sol Trigger,2012,Role-Playing,Gen-Z
PhotoKano,2012,Adventure,Gen-Z
Ouchi Mainichi Tamagotchi,2012,Action,Gen-Z
Uta no Prince-Sama: Debut,2012,Adventure,Gen-Z
Brain Age: Concentration Training,2012,Puzzle,Gen-Z
Resident Evil Chronicles HD,2012,Shooter,Gen-Z
Supremacy MMA,2012,Fighting,Gen-Z
Shin Ken to Mah? to Gakuenmono. Toki no Gakuen,2012,Role-Playing,Gen-Z
Atelier Totori: The Adventurer of Arland,2012,Role-Playing,Gen-Z
Romance of the Three Kingdoms XII,2012,Strategy,Gen-Z
Jikkyou Powerful Pro Yakyuu 2012,2012,Action,Gen-Z
Major League Baseball 2K12,2012,Sports,Gen-Z
Lost Heroes,2012,Role-Playing,Gen-Z
Warriors Orochi 3 Hyper,2012,Action,Gen-Z
Major League Baseball 2K12,2012,Sports,Gen-Z
Steins;Gate,2012,Adventure,Gen-Z
I Am In The Movie,2012,Simulation,Gen-Z
NASCAR The Game: Inside Line,2012,Racing,Gen-Z
Akiba's Trip Plus,2012,Adventure,Gen-Z
Doraemon: Nobita and the Island of Miracles,2012,Action,Gen-Z
Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,2012,Action,Gen-Z
Brothers in Arms: Furious 4,2012,Shooter,Gen-Z
Conception: Please Give Birth to My Child!,2012,Role-Playing,Gen-Z
Nicola Kanshuu: Model Oshare * Audition Platina,2012,Action,Gen-Z
AKB1/149: Love Election,2012,Adventure,Gen-Z
Zumba Fitness Core,2012,Misc,Gen-Z
Summon Night 4,2012,Role-Playing,Gen-Z
Tokimeki Memorial Girl's Side Premium: 3rd Story,2012,Adventure,Gen-Z
Damage Inc.: Pacific Squadron WWII,2012,Simulation,Gen-Z
Winning Post 7 2012,2012,Sports,Gen-Z
E.X. Troopers,2012,Shooter,Gen-Z
Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,2012,Action,Gen-Z
I Don't Have Many Friends Portable,2012,Adventure,Gen-Z
Lost Heroes,2012,Role-Playing,Gen-Z
The Legend of Heroes VII: The Trail of Zero,2012,Role-Playing,Gen-Z
Inversion,2012,Shooter,Gen-Z
Zumba Fitness Core,2012,Misc,Gen-Z
Fairy Tail: Zelef Kakusei,2012,Action,Gen-Z
Tank! Tank! Tank!,2012,Action,Gen-Z
Heroes Phantasia,2012,Role-Playing,Gen-Z
MotorStorm RC,2012,Racing,Gen-Z
Fist of the North Star: Ken's Rage 2,2012,Fighting,Gen-Z
Dynasty Warriors Vs,2012,Action,Gen-Z
Earth Defense Force 2017 Portable,2012,Action,Gen-Z
Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,2012,Action,Gen-Z
Inversion,2012,Shooter,Gen-Z
Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,2012,Action,Gen-Z
Smile PreCure! Let's Go! Marchen World,2012,Action,Gen-Z
Top Gun: Hard Lock,2012,Action,Gen-Z
JoJo's Bizarre Adventure: All Star Battle,2012,Fighting,Gen-Z
I Am In The Movie,2012,Simulation,Gen-Z
Steins;Gate: Hiyoku Renri no Darling,2012,Action,Gen-Z
All Kamen Rider: Rider Generation 2,2012,Action,Gen-Z
Jewel Master: Cradle of Persia,2012,Puzzle,Gen-Z
Nendoroid Generation,2012,Role-Playing,Gen-Z
Pro Yaky? Spirits 2012,2012,Sports,Gen-Z
Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,2012,Action,Gen-Z
Girls RPG: Cinderellife,2012,Role-Playing,Gen-Z
Fate/Stay Night [Réalta Nua],2012,Adventure,Gen-Z
Minna no Ennichi,2012,Action,Gen-Z
Choujikuu Yousai Macross: Do You Remember Love,2012,Shooter,Gen-Z
Persona 2: Eternal Punishment,2012,Role-Playing,Gen-Z
Koi to Senkyo to Chocolate Portable,2012,Adventure,Gen-Z
Bakemonogatari Portable,2012,Action,Gen-Z
Ben 10 Galactic Racing,2012,Racing,Gen-Z
Detective Conan: Prelude from the Past,2012,Action,Gen-Z
Guild 01,2012,Action,Gen-Z
Nike+ Kinect Training,2012,Sports,Gen-Z
G1 Grand Prix,2012,Action,Gen-Z
QUIZ PARTY,2012,Misc,Gen-Z
Diabolik Lovers,2012,Adventure,Gen-Z
E.X. Troopers,2012,Shooter,Gen-Z
Test Drive: Ferrari Legends,2012,Racing,Gen-Z
Time Travelers,2012,Adventure,Gen-Z
Amnesia Later,2012,Misc,Gen-Z
Hakuouki: Bakumatsu Musou Roku,2012,Action,Gen-Z
White Album 2: Shiawase no Mukougawa,2012,Adventure,Gen-Z
Record of Agarest War: Marriage,2012,Role-Playing,Gen-Z
Mechanic Escape,2012,Platform,Gen-Z
Little Battlers eXperience W,2012,Role-Playing,Gen-Z
The Cube,2012,Action,Gen-Z
Great Battle Full Blast,2012,Action,Gen-Z
Horses 3D,2012,Misc,Gen-Z
Deadliest Warrior: Ancient Combat,2012,Fighting,Gen-Z
Shiren the Wanderer 4 - God's Eye and the Demon's Navel,2012,Role-Playing,Gen-Z
Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,2012,Action,Gen-Z
Hanaoni: Yume no Tsudzuki,2012,Action,Gen-Z
GoGo's Crazy Bones,2012,Action,Gen-Z
MLB 2K12 / NBA 2K12 Combo Pack,2012,Sports,Gen-Z
Sengoku Musou 3 Z Special,2012,Action,Gen-Z
Winning Post 7 2012,2012,Sports,Gen-Z
Test Drive: Ferrari Legends,2012,Racing,Gen-Z
The Legend of Heroes: Trails in the Sky First Chapter,2012,Role-Playing,Gen-Z
Deadliest Warrior: Ancient Combat,2012,Fighting,Gen-Z
Time Travelers,2012,Adventure,Gen-Z
Mobile Suit Gundam: Mokuba no Kiseki,2012,Action,Gen-Z
Tokumei Sentai Go-Busters,2012,Action,Gen-Z
Rabbids Land,2012,Misc,Gen-Z
Hunter x Hunter: Wonder Adventure,2012,Action,Gen-Z
Ao no Exorcist: Genkoku no Labyrinth,2012,Action,Gen-Z
Toki no Kizuna: Sekigahara Kitan,2012,Action,Gen-Z
Legasista,2012,Role-Playing,Gen-Z
Ailu de Puzzle,2012,Action,Gen-Z
Sangoku Koi Senki: Otome no Heihou!,2012,Adventure,Gen-Z
Detective Conan: Prelude from the Past,2012,Action,Gen-Z
Top Gun: Hard Lock,2012,Action,Gen-Z
The Idolmaster: Gravure For You! Vol. 4,2012,Misc,Gen-Z
Even in a Game Listen to Me Girls. I Am Your Father!,2012,Action,Gen-Z
Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,2012,Misc,Gen-Z
Mame Goma: Shiro to Kuro no Meikyuu,2012,Action,Gen-Z
Deer Drive: Legends,2012,Action,Gen-Z
K-On! After School Live!! HD Ver.,2012,Action,Gen-Z
.hack: Sekai no Mukou ni + Versus,2012,Action,Gen-Z
Accel World: Ginyoku no Kakusei,2012,Adventure,Gen-Z
Captain Morgane and the Golden Turtle,2012,Adventure,Gen-Z
Silverlicious,2012,Action,Gen-Z
Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,2012,Adventure,Gen-Z
Accel World: Ginyoku no Kakusei,2012,Adventure,Gen-Z
Zero Escape: Virtue's Last Reward,2012,Adventure,Gen-Z
Jyuzaengi: Engetsu Sangokuden,2012,Action,Gen-Z
Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,Adventure,Gen-Z
The Idolmaster: Gravure For You! Vol. 5,2012,Misc,Gen-Z
Oumagatoki: Kaidan Romance,2012,Action,Gen-Z
Heroes of Hellas 2: Olympia,2012,Puzzle,Gen-Z
Detective Opera: Milky Holmes 2,2012,Adventure,Gen-Z
Trine 2,2012,Platform,Gen-Z
Onechanbara Z Kagura,2012,Action,Gen-Z
Harukanaru Toki no Naka de 5: Kazahanaki,2012,Role-Playing,Gen-Z
The IdolM@ster: Gravure For You! Vol. 6,2012,Action,Gen-Z
Secrets of the Titanic,2012,Action,Gen-Z
Jewel Match 2,2012,Puzzle,Gen-Z
Jewel Quest 5: The Sleepless Star,2012,Action,Gen-Z
Tiger & Bunny: On-Air Jack!,2012,Action,Gen-Z
Eureka Seven AO: Jungfrau no Hanabanatachi,2012,Action,Gen-Z
Brothers Conflict: Passion Pink,2012,Action,Gen-Z
Captain Morgane and the Golden Turtle,2012,Adventure,Gen-Z
Touch Shot! Love Application,2012,Adventure,Gen-Z
Tokushu Houdoubu,2012,Adventure,Gen-Z
Little Busters! Converted Edition,2012,Action,Gen-Z
Capcom Digital Collection,2012,Action,Gen-Z
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,2012,Adventure,Gen-Z
Kyokugen Dasshutsu ADV: Zennin Shiboudesu,2012,Adventure,Gen-Z
The Idolmaster: Gravure For You! Vol.7,2012,Action,Gen-Z
Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012,Action,Gen-Z
Strike Witches: Shirogane no Tsubasa,2012,Strategy,Gen-Z
Natalie Brooks: Mystery at Hillcrest High,2012,Action,Gen-Z
Xia-Xia,2012,Platform,Gen-Z
Brave: The Video Game,2012,Action,Gen-Z
Moujuutsukai to Oujisama: Snow Bride Portable,2012,Adventure,Gen-Z
Genroh,2012,Action,Gen-Z
Kannou Mukashi Banashi Portable,2012,Adventure,Gen-Z
UnchainBlades EXXiV,2012,Role-Playing,Gen-Z
Dies Irae: Amantes Amentes,2012,Action,Gen-Z
The Idolmaster: Gravure For You! Vol.9,2012,Action,Gen-Z
Brave: The Video Game,2012,Action,Gen-Z
Shinken de Watashi ni Koi Shinasai! R,2012,Action,Gen-Z
Detective Jinguuji Saburo: Ronde Revenge,2012,Action,Gen-Z
Robotics;Notes,2012,Adventure,Gen-Z
The Testament of Sherlock Holmes,2012,Adventure,Gen-Z
Gal Gun,2012,Shooter,Gen-Z
Rinne no Lagrange: Kamogawa Days,2012,Adventure,Gen-Z
The Idolmaster: Gravure For You! Vol.8,2012,Action,Gen-Z
UnchainBlades EXXiV,2012,Role-Playing,Gen-Z
Jewel Link: Galactic Quest,2012,Action,Gen-Z
Samurai & Dragons,2012,Action,Gen-Z
Elminage Gothic: Ulm Zakir to Yami no Gishiki,2012,Role-Playing,Gen-Z
Arcana Famiglia: Vascello Phantasma no Majutsushi,2012,Action,Gen-Z
Kokoro Connect: Yochi Random,2012,Action,Gen-Z
Steins;Gate: Hiyoku Renri no Darling,2012,Adventure,Gen-Z
Azada,2012,Puzzle,Gen-Z
Mushihimesama,2012,Action,Gen-Z
Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,2012,Action,Gen-Z
Marvel Avengers: Battle for Earth,2012,Action,Gen-Z
Poyo Poyo Kansatsu Nikki,2012,Action,Gen-Z
Gon: BakuBakuBakuBaku Adventure,2012,Action,Gen-Z
Entaku no Seito: The Eternal Legend,2012,Role-Playing,Gen-Z
PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,2012,Action,Gen-Z
Kimikare: New Semester,2012,Action,Gen-Z
Seinaru Kana: Orichalcum no Na no Motoni,2012,Action,Gen-Z
50 Classic Games,2012,Misc,Gen-Z
Elkrone no Atelier: Dear for Otomate,2012,Action,Gen-Z
L.G.S: Shinsetsu Houshinengi,2012,Action,Gen-Z
Custom Drive,2012,Action,Gen-Z
Ore wa Shoujo Mangaka,2012,Action,Gen-Z
Transformers: Prime,2012,Action,Gen-Z
Romance of the Three Kingdoms XII,2012,Strategy,Gen-Z
Gaku ? Ou: The Royal Seven Stars,2012,Role-Playing,Gen-Z
Storm Lover Kai!!,2012,Action,Gen-Z
Curse of the Amsterdam Diamond,2012,Puzzle,Gen-Z
Dream C Club,2012,Simulation,Gen-Z
Vitamin X: Detective B6,2012,Adventure,Gen-Z
Blazblue: Continuum Shift Extend,2012,Fighting,Gen-Z
Captain Morgane and the Golden Turtle,2012,Adventure,Gen-Z
Nobunaga no Yabou Online: Houou no Shou,2012,Strategy,Gen-Z
Abunai: Koi no Sousa Shitsu,2012,Action,Gen-Z
Pro Angler Moves,2012,Sports,Gen-Z
Miyako: Awayuki no Utage,2012,Action,Gen-Z
Turbo Trainz,2012,Racing,Gen-Z
Madden NFL 13,2012,Sports,Gen-Z
Ouka Sengoku Portable,2012,Adventure,Gen-Z
We Sing 80s,2012,Misc,Gen-Z
Hakuoki: Reimeiroku DS,2012,Action,Gen-Z
Bunmei Kaika: Aoiza Ibunroku Saien,2012,Action,Gen-Z
Dokuro,2012,Action,Gen-Z
Root Double: Before Crime After Days,2012,Action,Gen-Z
Tsuyo Kiss 3 Portable,2012,Action,Gen-Z
Gakuen Hetalia,2012,Adventure,Gen-Z
Arabians Lost: The Engagement on Desert,2012,Adventure,Gen-Z
Ratchet & Clank: Full Frontal Assault,2012,Adventure,Gen-Z
Saint Seiya Omega: Ultimate Cosmo,2012,Fighting,Gen-Z
Akatsuki no Goei Trinity,2012,Adventure,Gen-Z
Muv-Luv Alternative,2012,Simulation,Gen-Z
Dragon Ball Z for Kinect,2012,Fighting,Gen-Z
Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,2012,Action,Gen-Z
Unending Bloody Call,2012,Action,Gen-Z
Balloon Pop 2,2012,Puzzle,Gen-Z
DJ Max Technika Tune,2012,Misc,Gen-Z
Akatsuki no Goei Trinity,2012,Adventure,Gen-Z
Time Travelers,2012,Adventure,Gen-Z
Hyakki Yagyou Kaidan Romance,2012,Action,Gen-Z
Grand Theft Auto V,2013,Action,Gen-Z
Grand Theft Auto V,2013,Action,Gen-Z
Pokemon X/Pokemon Y,2013,Role-Playing,Gen-Z
Call of Duty: Ghosts,2013,Shooter,Gen-Z
Call of Duty: Ghosts,2013,Shooter,Gen-Z
Minecraft,2013,Misc,Gen-Z
FIFA 14,2013,Sports,Gen-Z
The Last of Us,2013,Action,Gen-Z
Tomodachi Life,2013,Simulation,Gen-Z
Luigi's Mansion: Dark Moon,2013,Action,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Super Mario 3D World,2013,Platform,Gen-Z
Assassin's Creed IV: Black Flag,2013,Action,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
Battlefield 4,2013,Shooter,Gen-Z
Gran Turismo 6,2013,Racing,Gen-Z
Call of Duty: Ghosts,2013,Shooter,Gen-Z
Battlefield 4,2013,Shooter,Gen-Z
Monster Hunter 4,2013,Role-Playing,Gen-Z
Battlefield 4,2013,Shooter,Gen-Z
Assassin's Creed IV: Black Flag,2013,Action,Gen-Z
The Legend of Zelda: A Link Between Worlds,2013,Action,Gen-Z
FIFA 14,2013,Sports,Gen-Z
Call of Duty: Ghosts,2013,Shooter,Gen-Z
Assassin's Creed IV: Black Flag,2013,Action,Gen-Z
Killzone: Shadow Fall,2013,Shooter,Gen-Z
Tomb Raider (2013),2013,Action,Gen-Z
NBA 2K14,2013,Sports,Gen-Z
Batman: Arkham Origins,2013,Action,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
God of War: Ascension,2013,Action,Gen-Z
New Super Luigi U,2013,Platform,Gen-Z
Assassin's Creed IV: Black Flag,2013,Action,Gen-Z
Forza Motorsport 5,2013,Racing,Gen-Z
Madden NFL 25,2013,Sports,Gen-Z
Mario & Luigi: Dream Team,2013,Role-Playing,Gen-Z
NBA 2K14,2013,Sports,Gen-Z
Diablo III,2013,Role-Playing,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Battlefield 4,2013,Shooter,Gen-Z
BioShock Infinite,2013,Shooter,Gen-Z
Batman: Arkham Origins,2013,Action,Gen-Z
Tomb Raider (2013),2013,Action,Gen-Z
Need for Speed Rivals,2013,Racing,Gen-Z
Yokai Watch,2013,Role-Playing,Gen-Z
Donkey Kong Country Returns,2013,Platform,Gen-Z
Mario Party: Island Tour,2013,Misc,Gen-Z
Beyond: Two Souls,2013,Adventure,Gen-Z
The Legend of Zelda: The Wind Waker,2013,Action,Gen-Z
Wii Party U,2013,Misc,Gen-Z
Madden NFL 25,2013,Sports,Gen-Z
BioShock Infinite,2013,Shooter,Gen-Z
Kingdom Hearts,2013,Role-Playing,Gen-Z
Disney Infinity,2013,Action,Gen-Z
Saints Row IV,2013,Action,Gen-Z
Knack,2013,Platform,Gen-Z
Gears of War: Judgment,2013,Shooter,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Dead Rising 3,2013,Action,Gen-Z
Puzzle & Dragons,2013,Role-Playing,Gen-Z
Metal Gear Rising: Revengeance,2013,Action,Gen-Z
LEGO City Undercover,2013,Platform,Gen-Z
Diablo III,2013,Role-Playing,Gen-Z
Need for Speed Rivals,2013,Racing,Gen-Z
Disney Infinity,2013,Action,Gen-Z
Dragon Quest VII: Warriors of Eden,2013,Role-Playing,Gen-Z
Injustice: Gods Among Us,2013,Fighting,Gen-Z
Ryse: Son of Rome,2013,Action,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
NBA 2K14,2013,Sports,Gen-Z
Final Fantasy X / X-2 HD Remaster,2013,Role-Playing,Gen-Z
Saints Row IV,2013,Action,Gen-Z
Injustice: Gods Among Us,2013,Fighting,Gen-Z
WWE 2K14,2013,Sports,Gen-Z
FIFA 14,2013,Sports,Gen-Z
WWE 2K14,2013,Sports,Gen-Z
Final Fantasy XIV: A Realm Reborn,2013,Role-Playing,Gen-Z
Pikmin 3,2013,Strategy,Gen-Z
Lightning Returns: Final Fantasy XIII,2013,Role-Playing,Gen-Z
LEGO City Undercover,2013,Platform,Gen-Z
NCAA Football 14,2013,Sports,Gen-Z
Skylanders SWAP Force,2013,Platform,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Killzone: Mercenary,2013,Shooter,Gen-Z
Rocksmith 2014,2013,Misc,Gen-Z
Dead Space 3,2013,Action,Gen-Z
Disney Infinity,2013,Action,Gen-Z
Dead Space 3,2013,Action,Gen-Z
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Gen-Z
Just Dance 2014,2013,Misc,Gen-Z
Tom Clancy's Splinter Cell: Blacklist,2013,Action,Gen-Z
Pro Evolution Soccer 2014,2013,Action,Gen-Z
Final Fantasy X / X-2 HD Remaster,2013,Role-Playing,Gen-Z
Naruto Shippuden: Ultimate Ninja Storm 3,2013,Fighting,Gen-Z
Rocksmith 2014,2013,Misc,Gen-Z
Disney Magical World,2013,Adventure,Gen-Z
Crysis 3,2013,Shooter,Gen-Z
Crysis 3,2013,Shooter,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Wii Fit U,2013,Sports,Gen-Z
NBA 2K14,2013,Sports,Gen-Z
Injustice: Gods Among Us,2013,Fighting,Gen-Z
Need for Speed Rivals,2013,Racing,Gen-Z
DmC: Devil May Cry,2013,Action,Gen-Z
Madden NFL 25,2013,Sports,Gen-Z
NCAA Football 14,2013,Sports,Gen-Z
Aliens: Colonial Marines,2013,Shooter,Gen-Z
Resident Evil: Revelations,2013,Action,Gen-Z
Mario & Sonic at the Sochi 2014 Olympic Winter Games,2013,Sports,Gen-Z
Dead Island: Riptide,2013,Action,Gen-Z
Professor Layton and the Azran Legacy,2013,Puzzle,Gen-Z
Madden NFL 25,2013,Sports,Gen-Z
Tearaway,2013,Adventure,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
Terraria,2013,Action,Gen-Z
MLB 13: The Show,2013,Sports,Gen-Z
Ratchet & Clank: Into the Nexus,2013,Shooter,Gen-Z
One Piece: Pirate Warriors 2,2013,Action,Gen-Z
Frozen: Olaf's Quest,2013,Platform,Gen-Z
Rayman Legends,2013,Platform,Gen-Z
Need for Speed Rivals,2013,Racing,Gen-Z
Rayman Legends,2013,Platform,Gen-Z
LEGO Marvel Super Heroes,2013,Action,Gen-Z
